Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio
117	1	1	52	56	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191202.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191202.wav	CANTERA1Tapy
118	1	1	0	4	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191302.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191302.wav	CANTERA1Tapy
119	1	1	44	48	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy
120	1	1	46	50	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy
121	1	1	48	52	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy
122	1	1	52	56	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191402.wav	CANTERA1Tapy
123	1	1	0	4	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
124	1	1	2	6	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
125	1	1	4	8	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
126	1	1	6	10	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
127	1	1	8	12	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
128	1	1	10	14	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
129	1	1	12	16	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
130	1	1	14	18	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
131	1	1	16	20	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
132	1	1	18	22	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
133	1	1	20	24	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
134	1	1	22	26	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
135	1	1	24	28	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
136	1	1	26	30	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_191502.wav	CANTERA1Tapy
