Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio
145	1	1	42	46	0.0	8000.0	cluster_0	BO-81Tapyta/BO-81TAPYTA_20250412_032102.wav	BO-Tapyta
146	1	1	36	40	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250501_223802.wav	BO-Tapyta
147	1	1	38	42	0.0	8000.0	cluster_0	BO-81Tapyta/BO-81TAPYTA_20250416_052302.wav	BO-Tapyta
148	1	1	34	38	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250502_024702.wav	BO-Tapyta
149	1	1	10	14	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_011202.wav	BO-Tapyta
150	1	1	28	32	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250414_051702.wav	BO-Tapyta
151	1	1	30	34	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_045602.wav	BO-Tapyta
152	1	1	44	48	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_000402.wav	BO-Tapyta
153	1	1	34	38	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_222602.wav	BO-Tapyta
154	1	1	36	40	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_211802.wav	BO-Tapyta
155	1	1	32	36	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_204902.wav	BO-Tapyta
156	1	1	24	28	0.0	8000.0	cluster_6	BO-81Tapyta/BO-81TAPYTA_20250415_003302.wav	BO-Tapyta
157	1	1	40	44	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250430_204802.wav	BO-Tapyta
158	1	1	46	50	0.0	8000.0	cluster_6	BO-81Tapyta/BO-81TAPYTA_20250414_050502.wav	BO-Tapyta
159	1	1	16	20	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_010602.wav	BO-Tapyta
160	1	1	12	16	0.0	8000.0	cluster_3	BO-82Tapyta/BO-82TAPYTA_20250419_050302.wav	BO-Tapyta
161	1	1	20	24	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250411_214302.wav	BO-Tapyta
162	1	1	50	54	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_233602.wav	BO-Tapyta
163	1	1	22	26	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_201702.wav	BO-Tapyta
