Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen
10270	1	1			0.0	8000.0		
10271	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_030602.wav
10272	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_023302.wav
10273	1	1			0.0	8000.0		
10274	1	1			0.0	8000.0		
10275	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_223602.wav
10276	1	1			0.0	8000.0		
10277	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_213802.wav
10278	1	1			0.0	8000.0		
10279	1	1			0.0	8000.0		
10280	1	1			0.0	8000.0		
10281	1	1			0.0	8000.0		
10282	1	1			0.0	8000.0		
10283	1	1	2.0	6.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_002402.wav
10284	1	1			0.0	8000.0		
10285	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_002202.wav
10286	1	1			0.0	8000.0		
10287	1	1			0.0	8000.0		
10288	1	1			0.0	8000.0		
10289	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_222902.wav
10290	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_203402.wav
10291	1	1			0.0	8000.0		
10292	1	1			0.0	8000.0		
10293	1	1			0.0	8000.0		
10294	1	1			0.0	8000.0		
10295	1	1			0.0	8000.0		
10296	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_213302.wav
10297	1	1			0.0	8000.0		
10298	1	1			0.0	8000.0		
10299	1	1			0.0	8000.0		
10300	1	1			0.0	8000.0		
10301	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_194702.wav
10302	1	1			0.0	8000.0		
10303	1	1			0.0	8000.0		
10304	1	1			0.0	8000.0		
10305	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_013102.wav
10306	1	1			0.0	8000.0		
10307	1	1			0.0	8000.0		
10308	1	1	2.0	6.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_005002.wav
10309	1	1			0.0	8000.0		
10310	1	1			0.0	8000.0		
10311	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_193902.wav
10312	1	1			0.0	8000.0		
10313	1	1			0.0	8000.0		
10314	1	1			0.0	8000.0		
10315	1	1			0.0	8000.0		
10316	1	1			0.0	8000.0		
10317	1	1			0.0	8000.0		
10318	1	1			0.0	8000.0		
10319	1	1			0.0	8000.0		
10320	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_022202.wav
10321	1	1			0.0	8000.0		
10322	1	1			0.0	8000.0		
10323	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_230102.wav
10324	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_023502.wav
10325	1	1			0.0	8000.0		
10326	1	1			0.0	8000.0		
10327	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_220802.wav
10328	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_233402.wav
10329	1	1			0.0	8000.0		
10330	1	1			0.0	8000.0		
10331	1	1			0.0	8000.0		
10332	1	1	10.0	14.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_020702.wav
10333	1	1			0.0	8000.0		
10334	1	1			0.0	8000.0		
10335	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_200402.wav
10336	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_031502.wav
10337	1	1			0.0	8000.0		
10338	1	1			0.0	8000.0		
10339	1	1			0.0	8000.0		
10340	1	1			0.0	8000.0		
10341	1	1	34.0	38.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_045102.wav
10342	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_211502.wav
10343	1	1			0.0	8000.0		
10344	1	1			0.0	8000.0		
10345	1	1			0.0	8000.0		
10346	1	1			0.0	8000.0		
10347	1	1			0.0	8000.0		
10348	1	1			0.0	8000.0		
10349	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_040802.wav
10350	1	1			0.0	8000.0		
10351	1	1			0.0	8000.0		
10352	1	1			0.0	8000.0		
10353	1	1			0.0	8000.0		
10354	1	1			0.0	8000.0		
10355	1	1			0.0	8000.0		
10356	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_011702.wav
10357	1	1			0.0	8000.0		
10358	1	1			0.0	8000.0		
10359	1	1			0.0	8000.0		
10360	1	1			0.0	8000.0		
10361	1	1			0.0	8000.0		
10362	1	1			0.0	8000.0		
10363	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_042102.wav
10364	1	1			0.0	8000.0		
10365	1	1			0.0	8000.0		
10366	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_040102.wav
10367	1	1			0.0	8000.0		
10368	1	1			0.0	8000.0		
10369	1	1			0.0	8000.0		
10370	1	1			0.0	8000.0		
10371	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250413_211302.wav
10372	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_010102.wav
10373	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_231502.wav
10374	1	1			0.0	8000.0		
10375	1	1			0.0	8000.0		
10376	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_230502.wav
10377	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_032902.wav
10378	1	1			0.0	8000.0		
10379	1	1			0.0	8000.0		
10380	1	1			0.0	8000.0		
10381	1	1			0.0	8000.0		
10382	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_014302.wav
10383	1	1			0.0	8000.0		
10384	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_031802.wav
10385	1	1			0.0	8000.0		
10386	1	1			0.0	8000.0		
10387	1	1			0.0	8000.0		
10388	1	1			0.0	8000.0		
10389	1	1			0.0	8000.0		
10390	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_212602.wav
10391	1	1			0.0	8000.0		
10392	1	1			0.0	8000.0		
10393	1	1			0.0	8000.0		
10394	1	1			0.0	8000.0		
10395	1	1			0.0	8000.0		
10396	1	1			0.0	8000.0		
10397	1	1			0.0	8000.0		
10398	1	1			0.0	8000.0		
10399	1	1			0.0	8000.0		
10400	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_205402.wav
10401	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250414_215702.wav
10402	1	1			0.0	8000.0		
10403	1	1			0.0	8000.0		
10404	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_205702.wav
10405	1	1			0.0	8000.0		
10406	1	1			0.0	8000.0		
10407	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_024702.wav
10408	1	1			0.0	8000.0		
10409	1	1			0.0	8000.0		
10410	1	1			0.0	8000.0		
10411	1	1			0.0	8000.0		
10412	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_202002.wav
10413	1	1			0.0	8000.0		
10414	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_021102.wav
10415	1	1	16.0	20.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_025902.wav
10416	1	1			0.0	8000.0		
10417	1	1			0.0	8000.0		
10418	1	1	20.0	24.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_021602.wav
10419	1	1			0.0	8000.0		
10420	1	1			0.0	8000.0		
10421	1	1			0.0	8000.0		
10422	1	1			0.0	8000.0		
10423	1	1			0.0	8000.0		
10424	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_031202.wav
10425	1	1			0.0	8000.0		
10426	1	1			0.0	8000.0		
10427	1	1			0.0	8000.0		
10428	1	1			0.0	8000.0		
10429	1	1			0.0	8000.0		
10430	1	1			0.0	8000.0		
10431	1	1			0.0	8000.0		
10432	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_004402.wav
10433	1	1			0.0	8000.0		
10434	1	1			0.0	8000.0		
10435	1	1			0.0	8000.0		
10436	1	1			0.0	8000.0		
10437	1	1			0.0	8000.0		
10438	1	1			0.0	8000.0		
10439	1	1			0.0	8000.0		
10440	1	1			0.0	8000.0		
10441	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_230002.wav
10442	1	1			0.0	8000.0		
10443	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_211202.wav
10444	1	1			0.0	8000.0		
10445	1	1			0.0	8000.0		
10446	1	1			0.0	8000.0		
10447	1	1			0.0	8000.0		
10448	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_023502.wav
10449	1	1			0.0	8000.0		
10450	1	1			0.0	8000.0		
10451	1	1			0.0	8000.0		
10452	1	1	34.0	38.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_054602.wav
10453	1	1	44.0	48.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_232102.wav
10454	1	1			0.0	8000.0		
10455	1	1			0.0	8000.0		
10456	1	1			0.0	8000.0		
10457	1	1			0.0	8000.0		
10458	1	1			0.0	8000.0		
10459	1	1			0.0	8000.0		
10460	1	1			0.0	8000.0		
10461	1	1			0.0	8000.0		
10462	1	1			0.0	8000.0		
10463	1	1			0.0	8000.0		
10464	1	1			0.0	8000.0		
10465	1	1			0.0	8000.0		
10466	1	1			0.0	8000.0		
10467	1	1			0.0	8000.0		
10468	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_201802.wav
10469	1	1			0.0	8000.0		
10470	1	1			0.0	8000.0		
10471	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_034302.wav
10472	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_021802.wav
10473	1	1			0.0	8000.0		
10474	1	1			0.0	8000.0		
10475	1	1			0.0	8000.0		
10476	1	1	14.0	18.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_003102.wav
10477	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_192702.wav
10478	1	1	2.0	6.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_201902.wav
10479	1	1			0.0	8000.0		
10480	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_194302.wav
10481	1	1			0.0	8000.0		
10482	1	1			0.0	8000.0		
10483	1	1			0.0	8000.0		
10484	1	1			0.0	8000.0		
10485	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_045402.wav
10486	1	1			0.0	8000.0		
10487	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_012102.wav
10488	1	1			0.0	8000.0		
10489	1	1			0.0	8000.0		
10490	1	1			0.0	8000.0		
10491	1	1			0.0	8000.0		
10492	1	1			0.0	8000.0		
10493	1	1			0.0	8000.0		
10494	1	1			0.0	8000.0		
10495	1	1			0.0	8000.0		
10496	1	1			0.0	8000.0		
10497	1	1			0.0	8000.0		
10498	1	1			0.0	8000.0		
10499	1	1			0.0	8000.0		
10500	1	1			0.0	8000.0		
10501	1	1			0.0	8000.0		
10502	1	1			0.0	8000.0		
10503	1	1			0.0	8000.0		
10504	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_195202.wav
10505	1	1			0.0	8000.0		
10506	1	1			0.0	8000.0		
10507	1	1			0.0	8000.0		
10508	1	1			0.0	8000.0		
10509	1	1			0.0	8000.0		
10510	1	1			0.0	8000.0		
10511	1	1			0.0	8000.0		
10512	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_001302.wav
10513	1	1			0.0	8000.0		
10514	1	1	34.0	38.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_005902.wav
10515	1	1			0.0	8000.0		
10516	1	1			0.0	8000.0		
10517	1	1			0.0	8000.0		
10518	1	1	34.0	38.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_211102.wav
10519	1	1			0.0	8000.0		
10520	1	1			0.0	8000.0		
10521	1	1			0.0	8000.0		
10522	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_203402.wav
10523	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250413_210302.wav
10524	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_030302.wav
10525	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_035702.wav
10526	1	1			0.0	8000.0		
10527	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_020002.wav
10528	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_013702.wav
10529	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_213502.wav
10530	1	1			0.0	8000.0		
10531	1	1			0.0	8000.0		
10532	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_014802.wav
10533	1	1	34.0	38.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_005302.wav
10534	1	1			0.0	8000.0		
10535	1	1			0.0	8000.0		
10536	1	1			0.0	8000.0		
10537	1	1			0.0	8000.0		
10538	1	1	44.0	48.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_214202.wav
10539	1	1			0.0	8000.0		
10540	1	1			0.0	8000.0		
10541	1	1			0.0	8000.0		
10542	1	1			0.0	8000.0		
10543	1	1			0.0	8000.0		
10544	1	1			0.0	8000.0		
10545	1	1			0.0	8000.0		
10546	1	1			0.0	8000.0		
10547	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_223102.wav
10548	1	1	20.0	24.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250503_012202.wav
10549	1	1			0.0	8000.0		
10550	1	1			0.0	8000.0		
10551	1	1			0.0	8000.0		
10552	1	1			0.0	8000.0		
10553	1	1			0.0	8000.0		
10554	1	1			0.0	8000.0		
10555	1	1			0.0	8000.0		
10556	1	1			0.0	8000.0		
10557	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250502_191802.wav
10558	1	1	10.0	14.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_000802.wav
10559	1	1			0.0	8000.0		
10560	1	1			0.0	8000.0		
10561	1	1			0.0	8000.0		
10562	1	1	16.0	20.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_235402.wav
10563	1	1			0.0	8000.0		
10564	1	1			0.0	8000.0		
10565	1	1			0.0	8000.0		
10566	1	1			0.0	8000.0		
10567	1	1			0.0	8000.0		
10568	1	1			0.0	8000.0		
10569	1	1			0.0	8000.0		
10570	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_003202.wav
10571	1	1			0.0	8000.0		
10572	1	1			0.0	8000.0		
10573	1	1			0.0	8000.0		
10574	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_214202.wav
10575	1	1			0.0	8000.0		
10576	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_202502.wav
10577	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_231802.wav
10578	1	1			0.0	8000.0		
10579	1	1			0.0	8000.0		
10580	1	1			0.0	8000.0		
10581	1	1			0.0	8000.0		
10582	1	1			0.0	8000.0		
10583	1	1			0.0	8000.0		
10584	1	1			0.0	8000.0		
10585	1	1			0.0	8000.0		
10586	1	1			0.0	8000.0		
10587	1	1			0.0	8000.0		
10588	1	1			0.0	8000.0		
10589	1	1			0.0	8000.0		
10590	1	1			0.0	8000.0		
10591	1	1			0.0	8000.0		
10592	1	1			0.0	8000.0		
10593	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_195702.wav
10594	1	1			0.0	8000.0		
10595	1	1			0.0	8000.0		
10596	1	1			0.0	8000.0		
10597	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_053902.wav
10598	1	1			0.0	8000.0		
10599	1	1			0.0	8000.0		
10600	1	1			0.0	8000.0		
10601	1	1			0.0	8000.0		
10602	1	1			0.0	8000.0		
10603	1	1	2.0	6.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_020002.wav
10604	1	1			0.0	8000.0		
10605	1	1			0.0	8000.0		
10606	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_232102.wav
10607	1	1			0.0	8000.0		
10608	1	1			0.0	8000.0		
10609	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_004702.wav
10610	1	1			0.0	8000.0		
10611	1	1			0.0	8000.0		
10612	1	1			0.0	8000.0		
10613	1	1			0.0	8000.0		
10614	1	1			0.0	8000.0		
10615	1	1			0.0	8000.0		
10616	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_030402.wav
10617	1	1			0.0	8000.0		
10618	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_020302.wav
10619	1	1			0.0	8000.0		
10620	1	1	10.0	14.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_214802.wav
10621	1	1			0.0	8000.0		
10622	1	1			0.0	8000.0		
10623	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_205802.wav
10624	1	1			0.0	8000.0		
10625	1	1			0.0	8000.0		
10626	1	1			0.0	8000.0		
10627	1	1			0.0	8000.0		
10628	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_002402.wav
10629	1	1			0.0	8000.0		
10630	1	1	20.0	24.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250501_182302.wav
10631	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_002602.wav
10632	1	1			0.0	8000.0		
10633	1	1			0.0	8000.0		
10634	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_195602.wav
10635	1	1			0.0	8000.0		
10636	1	1	2.0	6.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_234702.wav
10637	1	1			0.0	8000.0		
10638	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_013402.wav
10639	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_013302.wav
10640	1	1			0.0	8000.0		
10641	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_235702.wav
10642	1	1			0.0	8000.0		
10643	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_210402.wav
10644	1	1			0.0	8000.0		
10645	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_014002.wav
10646	1	1			0.0	8000.0		
10647	1	1			0.0	8000.0		
10648	1	1			0.0	8000.0		
10649	1	1			0.0	8000.0		
10650	1	1			0.0	8000.0		
10651	1	1			0.0	8000.0		
10652	1	1			0.0	8000.0		
10653	1	1	34.0	38.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_025402.wav
10654	1	1	10.0	14.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_235302.wav
10655	1	1			0.0	8000.0		
10656	1	1			0.0	8000.0		
10657	1	1			0.0	8000.0		
10658	1	1			0.0	8000.0		
10659	1	1			0.0	8000.0		
10660	1	1			0.0	8000.0		
10661	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_013702.wav
10662	1	1			0.0	8000.0		
10663	1	1			0.0	8000.0		
10664	1	1			0.0	8000.0		
10665	1	1			0.0	8000.0		
10666	1	1			0.0	8000.0		
10667	1	1			0.0	8000.0		
10668	1	1			0.0	8000.0		
10669	1	1			0.0	8000.0		
10670	1	1			0.0	8000.0		
10671	1	1			0.0	8000.0		
10672	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_000702.wav
10673	1	1			0.0	8000.0		
10674	1	1			0.0	8000.0		
10675	1	1			0.0	8000.0		
10676	1	1			0.0	8000.0		
10677	1	1			0.0	8000.0		
10678	1	1			0.0	8000.0		
10679	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_224102.wav
10680	1	1			0.0	8000.0		
10681	1	1			0.0	8000.0		
10682	1	1			0.0	8000.0		
10683	1	1			0.0	8000.0		
10684	1	1			0.0	8000.0		
10685	1	1			0.0	8000.0		
10686	1	1			0.0	8000.0		
10687	1	1			0.0	8000.0		
10688	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_193602.wav
10689	1	1			0.0	8000.0		
10690	1	1			0.0	8000.0		
10691	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250502_221502.wav
10692	1	1			0.0	8000.0		
10693	1	1			0.0	8000.0		
10694	1	1			0.0	8000.0		
10695	1	1			0.0	8000.0		
10696	1	1			0.0	8000.0		
10697	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_201402.wav
10698	1	1			0.0	8000.0		
10699	1	1			0.0	8000.0		
10700	1	1			0.0	8000.0		
10701	1	1			0.0	8000.0		
10702	1	1			0.0	8000.0		
10703	1	1			0.0	8000.0		
10704	1	1			0.0	8000.0		
10705	1	1			0.0	8000.0		
10706	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_220702.wav
10707	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_043702.wav
10708	1	1			0.0	8000.0		
10709	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_211202.wav
10710	1	1			0.0	8000.0		
10711	1	1			0.0	8000.0		
10712	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_205902.wav
10713	1	1			0.0	8000.0		
10714	1	1	34.0	38.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_220202.wav
10715	1	1			0.0	8000.0		
10716	1	1			0.0	8000.0		
10717	1	1			0.0	8000.0		
10718	1	1			0.0	8000.0		
10719	1	1			0.0	8000.0		
10720	1	1			0.0	8000.0		
10721	1	1			0.0	8000.0		
10722	1	1			0.0	8000.0		
10723	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_050002.wav
10724	1	1			0.0	8000.0		
10725	1	1			0.0	8000.0		
10726	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_235602.wav
10727	1	1			0.0	8000.0		
10728	1	1			0.0	8000.0		
10729	1	1			0.0	8000.0		
10730	1	1			0.0	8000.0		
10731	1	1			0.0	8000.0		
10732	1	1			0.0	8000.0		
10733	1	1			0.0	8000.0		
10734	1	1			0.0	8000.0		
10735	1	1			0.0	8000.0		
10736	1	1			0.0	8000.0		
10737	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_205102.wav
10738	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250502_202502.wav
10739	1	1			0.0	8000.0		
10740	1	1			0.0	8000.0		
10741	1	1			0.0	8000.0		
10742	1	1			0.0	8000.0		
10743	1	1			0.0	8000.0		
10744	1	1			0.0	8000.0		
10745	1	1			0.0	8000.0		
10746	1	1			0.0	8000.0		
10747	1	1			0.0	8000.0		
10748	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_000402.wav
10749	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_004402.wav
10750	1	1			0.0	8000.0		
10751	1	1			0.0	8000.0		
10752	1	1			0.0	8000.0		
10753	1	1			0.0	8000.0		
10754	1	1			0.0	8000.0		
10755	1	1			0.0	8000.0		
10756	1	1			0.0	8000.0		
10757	1	1			0.0	8000.0		
10758	1	1			0.0	8000.0		
10759	1	1			0.0	8000.0		
10760	1	1			0.0	8000.0		
10761	1	1			0.0	8000.0		
10762	1	1			0.0	8000.0		
10763	1	1			0.0	8000.0		
10764	1	1			0.0	8000.0		
10765	1	1			0.0	8000.0		
10766	1	1			0.0	8000.0		
10767	1	1			0.0	8000.0		
10768	1	1			0.0	8000.0		
10769	1	1			0.0	8000.0		
10770	1	1			0.0	8000.0		
10771	1	1			0.0	8000.0		
10772	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250502_211302.wav
10773	1	1			0.0	8000.0		
10774	1	1			0.0	8000.0		
10775	1	1			0.0	8000.0		
